,cena,forma_wlasnosci,liczba_pieter,liczba_pokoi,ogrzewanie,okna,pietro,powierzchnia,rodzaj_zabudowy,rok_budowy,rynek,stan_wykonczenia
1109,520000.0,1,4.0,4,elektryczne,,1,114.48,kamienica,1930.0,wtorny,do_remontu
1110,223000.0,1,,4,miejskie,,3,35.0,,,pierwotny,
1111,540000.0,1,4.0,7,miejskie,drewniane,1,135.0,,,wtorny,do_remontu
1112,659000.0,0,2.0,4,inne,plastikowe,parter,97.0,apartamentowiec,2003.0,wtorny,do_zamieszkania
1113,700000.0,1,4.0,3,,plastikowe,parter,90.0,apartamentowiec,2004.0,wtorny,do_zamieszkania
1114,313071.0,1,10.0,4,miejskie,plastikowe,,59.07,apartamentowiec,,pierwotny,
1115,219420.0,1,10.0,2,miejskie,plastikowe,,41.4,apartamentowiec,,pierwotny,
1116,543000.0,1,5.0,4,,drewniane,1,93.71,kamienica,,wtorny,do_wykonczenia
1117,282810.0,1,5.0,2,,,5,51.42,apartamentowiec,,pierwotny,
1118,615290.0,1,1.0,3,gazowe,plastikowe,parter,156.13,szeregowiec,2018.0,pierwotny,do_wykonczenia
1119,711240.0,1,5.0,3,,drewniane,4,118.54,kamienica,,wtorny,do_zamieszkania
1121,615290.0,1,1.0,4,gazowe,plastikowe,1,162.74,szeregowiec,2018.0,pierwotny,do_wykonczenia
1122,570000.0,1,1.0,4,gazowe,plastikowe,parter,164.0,,,pierwotny,
1123,540000.0,1,,3,miejskie,,5,80.0,,,wtorny,
1124,385000.0,1,3.0,2,,,1,55.0,apartamentowiec,2015.0,wtorny,do_zamieszkania
1125,222360.0,1,10.0,1,miejskie,plastikowe,5,34.0,apartamentowiec,,pierwotny,
1126,596000.0,1,1.0,4,gazowe,plastikowe,1,151.53,szeregowiec,2018.0,pierwotny,do_wykonczenia
1127,280611.0,1,10.0,3,miejskie,plastikowe,4,49.23,apartamentowiec,,pierwotny,do_wykonczenia
1128,227850.0,1,10.0,2,miejskie,plastikowe,4,36.75,apartamentowiec,,pierwotny,do_wykonczenia
1129,445000.0,1,6.0,3,inne,,3,82.0,blok,1970.0,wtorny,do_remontu
1130,616100.0,1,1.0,4,gazowe,plastikowe,1,151.53,szeregowiec,2018.0,pierwotny,do_wykonczenia
1131,249612.0,1,10.0,2,miejskie,plastikowe,4,40.26,apartamentowiec,,pierwotny,do_wykonczenia
1132,280554.0,1,10.0,3,miejskie,plastikowe,4,49.22,apartamentowiec,,pierwotny,do_wykonczenia
1133,426420.0,1,10.0,4,miejskie,,1,70.0,apartamentowiec,,pierwotny,
1134,699000.0,1,2.0,4,inne,plastikowe,1,105.0,apartamentowiec,,wtorny,do_zamieszkania
1135,699000.0,1,5.0,8,miejskie,drewniane,3,200.0,kamienica,1920.0,wtorny,do_remontu
1136,275766.0,1,10.0,3,miejskie,plastikowe,4,48.38,apartamentowiec,,pierwotny,do_wykonczenia
1137,635290.0,1,1.0,4,gazowe,plastikowe,parter,159.13,szeregowiec,2018.0,pierwotny,do_wykonczenia
1138,540000.0,1,4.0,7,miejskie,drewniane,1,135.0,,,wtorny,do_remontu
1139,250047.0,1,5.0,2,miejskie,plastikowe,2,34.02,apartamentowiec,,pierwotny,do_wykonczenia
1140,188307.0,1,5.0,1,miejskie,plastikowe,2,25.62,apartamentowiec,,pierwotny,do_wykonczenia
1141,239540.0,1,10.0,2,miejskie,plastikowe,4,41.3,apartamentowiec,,pierwotny,do_wykonczenia
1142,271123.0,1,5.0,2,miejskie,plastikowe,2,39.58,apartamentowiec,,pierwotny,do_wykonczenia
1143,248992.0,1,10.0,2,miejskie,plastikowe,4,40.16,apartamentowiec,,pierwotny,do_wykonczenia
1144,344202.0,1,5.0,3,miejskie,plastikowe,2,52.55,apartamentowiec,,pierwotny,do_wykonczenia
1145,280000.0,1,,4,miejskie,,3,45.1,,,pierwotny,
1146,223000.0,1,,4,miejskie,,3,35.0,,,wtorny,
1147,162500.0,1,,1,,,5,65.0,,,wtorny,
1148,259782.0,1,10.0,3,miejskie,plastikowe,4,44.79,apartamentowiec,,pierwotny,do_wykonczenia
1149,1040000.0,1,,5,miejskie,,&gt;_10,140.0,,,wtorny,
1150,238700.0,1,10.0,2,miejskie,plastikowe,4,38.5,apartamentowiec,,pierwotny,do_wykonczenia
1151,293886.0,1,10.0,3,miejskie,plastikowe,4,50.67,apartamentowiec,,pierwotny,do_wykonczenia
1152,307933.0,1,4.0,2,,,parter,50.05,,2019.0,pierwotny,
1153,240064.0,1,10.0,2,miejskie,plastikowe,4,38.72,apartamentowiec,,pierwotny,do_wykonczenia
1154,549000.0,1,7.0,3,miejskie,plastikowe,4,70.0,apartamentowiec,2017.0,wtorny,do_zamieszkania
1155,302702.0,1,10.0,3,miejskie,plastikowe,4,52.19,apartamentowiec,,pierwotny,do_wykonczenia
1156,244776.0,1,10.0,2,miejskie,plastikowe,4,39.48,apartamentowiec,,pierwotny,do_wykonczenia
1157,279000.0,1,7.0,4,miejskie,plastikowe,6,70.0,blok,1981.0,wtorny,do_zamieszkania
1158,272974.0,1,4.0,2,,plastikowe,2,52.79,apartamentowiec,,pierwotny,
1159,232908.0,1,10.0,4,miejskie,plastikowe,,44.79,apartamentowiec,,pierwotny,
1160,246738.0,1,10.0,3,,,1,48.38,,2019.0,wtorny,do_wykonczenia
1161,279000.0,0,7.0,4,miejskie,plastikowe,6,75.0,,1981.0,wtorny,
1162,244260.0,1,10.0,2,miejskie,plastikowe,4,41.4,apartamentowiec,,pierwotny,do_wykonczenia
1163,499000.0,1,4.0,3,elektryczne,drewniane,3,109.0,kamienica,1892.0,wtorny,do_remontu
1164,720000.0,1,4.0,5,,,3,150.0,apartamentowiec,,wtorny,
1165,258500.0,1,5.0,2,miejskie,plastikowe,2,46.61,,,pierwotny,
1166,499500.0,1,5.0,4,miejskie,plastikowe,3,91.0,apartamentowiec,,pierwotny,
1167,275709.0,1,10.0,3,miejskie,plastikowe,4,48.37,apartamentowiec,,pierwotny,do_wykonczenia
1168,680000.0,0,2.0,4,miejskie,plastikowe,parter,96.35,apartamentowiec,,wtorny,do_zamieszkania
1169,396000.0,1,,3,gazowe,,parter,90.23,kamienica,,wtorny,
1170,486316.0,1,4.0,4,,,parter,82.48,,2018.0,pierwotny,
1171,699000.0,1,5.0,8,miejskie,drewniane,3,200.0,kamienica,1920.0,wtorny,do_remontu
1172,280000.0,1,,4,miejskie,,3,45.1,,,pierwotny,
1173,373772.0,1,4.0,3,miejskie,plastikowe,parter,71.99,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1174,540000.0,1,4.0,7,miejskie,drewniane,1,135.0,,,wtorny,do_remontu
1175,189000.0,1,4.0,3,,,4,62.0,,,wtorny,
1176,289000.0,1,4.0,2,miejskie,plastikowe,parter,46.16,kamienica,,wtorny,do_zamieszkania
1177,315990.0,1,4.0,3,miejskie,plastikowe,2,61.12,apartamentowiec,2018.0,pierwotny,do_wykonczenia
1178,222360.0,1,10.0,1,miejskie,plastikowe,5,34.0,apartamentowiec,,pierwotny,
1179,394200.0,1,5.0,3,miejskie,plastikowe,parter,72.0,apartamentowiec,,pierwotny,
1180,249000.0,0,,3,miejskie,plastikowe,,57.0,blok,,wtorny,
1181,197620.0,1,10.0,2,,,7,35.93,,2018.0,pierwotny,
1182,780000.0,1,16.0,5,miejskie,,&gt;_10,104.0,apartamentowiec,,pierwotny,
1183,191000.0,1,5.0,1,miejskie,,1,30.3,apartamentowiec,2018.0,pierwotny,do_wykonczenia
1184,352946.0,1,2.0,3,,plastikowe,1,69.4,apartamentowiec,,pierwotny,
1185,342832.0,1,4.0,3,,,1,61.22,,2019.0,wtorny,do_wykonczenia
1186,420000.0,1,4.0,2,,drewniane,3,79.51,kamienica,,wtorny,do_zamieszkania
1187,248248.0,1,10.0,2,miejskie,plastikowe,6,40.04,apartamentowiec,,pierwotny,do_wykonczenia
1188,243389.0,1,3.0,1,,,1,43.54,,2017.0,pierwotny,
1189,966000.0,1,4.0,5,miejskie,,3,136.06,apartamentowiec,2018.0,pierwotny,do_wykonczenia
1190,280041.0,1,10.0,3,miejskie,plastikowe,6,49.13,apartamentowiec,,pierwotny,do_wykonczenia
1191,258912.0,1,10.0,3,miejskie,plastikowe,6,44.64,apartamentowiec,,pierwotny,do_wykonczenia
1192,161458.0,1,4.0,1,miejskie,,3,24.65,,2019.0,pierwotny,
1193,699000.0,1,2.0,4,,,1,108.66,,,wtorny,
1194,1150000.0,1,4.0,4,,,4,127.0,,,wtorny,
1195,521364.0,1,4.0,3,miejskie,plastikowe,4,75.56,apartamentowiec,2020.0,pierwotny,do_wykonczenia
1196,467555.0,1,4.0,3,miejskie,plastikowe,1,85.01,apartamentowiec,2020.0,pierwotny,do_wykonczenia
1197,568491.0,1,3.0,3,miejskie,plastikowe,4,82.39,apartamentowiec,2020.0,pierwotny,do_wykonczenia
1198,232140.0,1,10.0,2,miejskie,plastikowe,8,38.69,blok,2019.0,pierwotny,do_wykonczenia
1199,259105.0,1,10.0,3,miejskie,plastikowe,9,47.11,blok,2019.0,pierwotny,do_wykonczenia
1200,255990.0,1,10.0,3,miejskie,plastikowe,10,48.3,blok,2019.0,pierwotny,do_wykonczenia
1201,213150.0,1,10.0,2,miejskie,plastikowe,4,36.75,blok,2019.0,pierwotny,do_wykonczenia
1202,240420.0,1,10.0,2,miejskie,plastikowe,8,40.07,blok,2019.0,pierwotny,do_wykonczenia
1203,322980.0,1,10.0,3,miejskie,plastikowe,7,53.83,blok,2019.0,pierwotny,do_wykonczenia
1204,260442.0,1,10.0,3,miejskie,plastikowe,5,49.14,blok,2019.0,pierwotny,do_wykonczenia
1205,241056.0,1,10.0,3,miejskie,plastikowe,9,44.64,blok,2019.0,pierwotny,do_wykonczenia
1206,215580.0,1,10.0,2,miejskie,plastikowe,3,35.93,blok,2019.0,pierwotny,do_wykonczenia
1207,224576.0,1,10.0,2,miejskie,plastikowe,3,38.72,blok,2019.0,pierwotny,do_wykonczenia
1208,223300.0,1,10.0,2,miejskie,plastikowe,4,38.5,blok,2019.0,pierwotny,do_wykonczenia
1209,227700.0,1,10.0,2,miejskie,plastikowe,3,41.4,blok,2019.0,pierwotny,do_wykonczenia
1210,282582.0,1,10.0,3,miejskie,plastikowe,8,52.33,blok,2019.0,pierwotny,do_wykonczenia
1211,274320.0,1,10.0,3,miejskie,plastikowe,10,50.8,blok,2019.0,pierwotny,do_wykonczenia
1212,233508.0,1,10.0,2,miejskie,plastikowe,4,40.26,blok,2019.0,pierwotny,do_wykonczenia
1213,241866.0,1,10.0,3,miejskie,plastikowe,2,44.79,blok,2019.0,pierwotny,do_wykonczenia
1214,267462.0,1,10.0,3,miejskie,plastikowe,8,49.53,blok,2019.0,pierwotny,do_wykonczenia
1215,223020.0,1,10.0,2,miejskie,plastikowe,1,41.3,blok,2019.0,pierwotny,do_wykonczenia
1216,256361.0,1,10.0,3,miejskie,plastikowe,1,48.37,blok,2019.0,pierwotny,do_wykonczenia
1217,288108.0,1,8.0,2,miejskie,plastikowe,parter,38.16,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1218,406416.0,1,8.0,3,miejskie,plastikowe,parter,53.83,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1219,319839.0,1,8.0,2,miejskie,plastikowe,1,46.02,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1220,305473.0,1,8.0,2,miejskie,plastikowe,parter,40.46,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1221,269004.0,1,5.0,2,miejskie,plastikowe,1,46.38,apartamentowiec,2018.0,pierwotny,do_wykonczenia
1222,297244.0,1,8.0,2,miejskie,plastikowe,parter,39.37,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1223,292194.0,1,5.0,2,miejskie,plastikowe,5,46.38,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1224,284105.0,1,5.0,2,miejskie,plastikowe,parter,51.19,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1225,407392.0,1,5.0,3,miejskie,plastikowe,2,70.24,apartamentowiec,2018.0,pierwotny,do_wykonczenia
1226,289408.0,1,5.0,2,miejskie,plastikowe,4,45.22,apartamentowiec,2018.0,pierwotny,do_wykonczenia
1227,286151.0,1,5.0,2,miejskie,plastikowe,3,46.91,apartamentowiec,2018.0,pierwotny,do_wykonczenia
1228,550000.0,1,4.0,5,,,1,135.0,kamienica,,wtorny,
1229,301600.0,1,10.0,3,miejskie,plastikowe,6,52.0,apartamentowiec,,pierwotny,do_wykonczenia
1230,292784.0,1,10.0,3,miejskie,plastikowe,6,50.48,apartamentowiec,,pierwotny,do_wykonczenia
1231,622160.0,1,5.0,5,miejskie,plastikowe,parter,111.1,apartamentowiec,2018.0,pierwotny,do_wykonczenia
1232,243788.0,1,10.0,2,miejskie,plastikowe,6,41.32,apartamentowiec,,pierwotny,do_wykonczenia
1233,289224.0,1,5.0,2,miejskie,plastikowe,3,51.19,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1234,540000.0,1,4.0,7,miejskie,drewniane,1,135.0,,,wtorny,do_remontu
1235,699000.0,1,5.0,8,miejskie,drewniane,3,200.0,kamienica,1920.0,wtorny,do_remontu
1236,259782.0,1,10.0,3,miejskie,,1,44.79,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1237,297381.0,1,8.0,2,miejskie,plastikowe,6,40.46,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1238,415000.0,1,8.0,3,miejskie,plastikowe,8,57.33,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1239,258000.0,1,13.0,3,miejskie,,&gt;_10,59.0,blok,1970.0,wtorny,do_zamieszkania
1240,342849.0,1,8.0,2,miejskie,plastikowe,parter,46.02,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1241,265000.0,1,4.0,2,elektryczne,drewniane,parter,51.0,kamienica,1910.0,wtorny,do_zamieszkania
1242,650000.0,1,1.0,3,inne,,1,105.0,apartamentowiec,,pierwotny,do_wykonczenia
1243,257040.0,1,3.0,2,,,parter,53.55,,,wtorny,
1244,139999.0,1,3.0,3,inne,plastikowe,2,47.0,kamienica,,wtorny,do_zamieszkania
1245,258500.0,1,5.0,2,miejskie,plastikowe,2,46.61,,,pierwotny,
1246,295000.0,1,2.0,2,,,2,40.0,,,wtorny,
1247,337500.0,1,5.0,3,miejskie,plastikowe,1,62.6,apartamentowiec,,pierwotny,
1248,1150000.0,1,4.0,4,miejskie,plastikowe,4,127.0,apartamentowiec,2008.0,wtorny,do_zamieszkania
1249,394200.0,1,5.0,3,miejskie,plastikowe,parter,72.0,apartamentowiec,,pierwotny,
1250,283000.0,1,5.0,2,miejskie,,1,50.0,apartamentowiec,,pierwotny,
1251,283000.0,1,5.0,2,miejskie,,1,50.0,apartamentowiec,,pierwotny,
1252,277500.0,1,5.0,2,miejskie,plastikowe,parter,51.42,apartamentowiec,,pierwotny,
1253,129000.0,1,1.0,2,elektryczne,drewniane,1,52.0,kamienica,1955.0,wtorny,do_remontu
1254,259000.0,1,5.0,2,miejskie,,1,46.0,apartamentowiec,,pierwotny,
1255,573760.0,1,2.0,4,miejskie,,parter,89.0,apartamentowiec,,pierwotny,do_wykonczenia
1256,295000.0,1,2.0,2,miejskie,plastikowe,2,43.0,apartamentowiec,2012.0,wtorny,do_zamieszkania
1257,275000.0,1,3.0,2,miejskie,plastikowe,parter,52.0,blok,1973.0,wtorny,do_zamieszkania
1258,655000.0,1,12.0,3,miejskie,plastikowe,2,81.0,apartamentowiec,2015.0,wtorny,do_zamieszkania
1259,258500.0,1,5.0,2,miejskie,plastikowe,2,46.61,,,pierwotny,
1260,246000.0,1,,4,miejskie,,3,40.0,,,pierwotny,
1261,222900.0,1,,4,miejskie,,3,35.0,,,wtorny,
1262,499500.0,1,5.0,4,miejskie,plastikowe,3,91.0,apartamentowiec,,pierwotny,
1263,699000.0,1,5.0,8,miejskie,drewniane,3,200.0,kamienica,1920.0,wtorny,do_remontu
1264,394200.0,1,5.0,3,miejskie,plastikowe,parter,72.0,apartamentowiec,,pierwotny,
1265,780000.0,1,16.0,5,miejskie,,&gt;_10,104.0,apartamentowiec,,pierwotny,
1266,540000.0,1,4.0,7,miejskie,drewniane,1,135.0,,,wtorny,do_remontu
1267,246000.0,1,,4,miejskie,,3,40.0,,,pierwotny,
1268,240000.0,0,4.0,4,miejskie,plastikowe,1,60.0,blok,1976.0,wtorny,do_wykonczenia
1269,789000.0,1,4.0,5,gazowe,plastikowe,1,150.0,kamienica,1901.0,wtorny,do_zamieszkania
1270,700000.0,1,4.0,4,miejskie,,2,197.0,kamienica,,wtorny,do_remontu
1271,649000.0,1,4.0,4,miejskie,plastikowe,2,142.0,kamienica,1905.0,wtorny,do_zamieszkania
1272,299000.0,1,3.0,4,,plastikowe,parter,71.0,blok,,wtorny,do_remontu
1273,284550.0,1,3.0,2,,,3,56.91,,,pierwotny,
1274,264069.0,1,2.0,2,,,2,45.14,blok,,pierwotny,
1275,525028.0,1,2.0,4,,,1,88.24,blok,,pierwotny,
1276,377430.0,1,2.0,4,,,parter,65.64,blok,,pierwotny,
1277,176180.0,1,5.0,1,miejskie,,parter,30.64,apartamentowiec,2019.0,pierwotny,
1278,333000.0,1,4.0,3,,,3,74.26,kamienica,1893.0,wtorny,do_remontu
1279,165000.0,1,3.0,2,elektryczne,plastikowe,2,35.0,kamienica,1936.0,wtorny,do_remontu
1280,328438.0,1,5.0,3,miejskie,,3,52.55,apartamentowiec,2019.0,pierwotny,
1281,445000.0,1,7.0,2,,,5,90.0,,,wtorny,
1282,258500.0,1,5.0,2,miejskie,plastikowe,2,46.61,,,pierwotny,
1283,346042.0,1,,3,miejskie,plastikowe,1,47.73,apartamentowiec,2020.0,pierwotny,do_wykonczenia
1284,222360.0,1,10.0,1,miejskie,plastikowe,5,34.0,apartamentowiec,,pierwotny,
1285,443450.0,1,10.0,4,miejskie,,10,70.0,apartamentowiec,,pierwotny,
1286,660000.0,1,2.0,4,miejskie,plastikowe,parter,96.3,apartamentowiec,,wtorny,do_zamieszkania
1287,280350.0,1,,2,miejskie,plastikowe,3,45.0,apartamentowiec,,pierwotny,
1288,540000.0,1,4.0,7,miejskie,drewniane,1,135.0,,,wtorny,do_remontu
1289,699000.0,1,5.0,8,miejskie,drewniane,3,200.0,kamienica,1920.0,wtorny,do_remontu
1290,780000.0,1,16.0,5,miejskie,,&gt;_10,104.0,apartamentowiec,,pierwotny,
1291,234368.0,1,10.0,2,miejskie,plastikowe,7,36.62,apartamentowiec,,pierwotny,do_wykonczenia
1292,237504.0,1,10.0,2,miejskie,plastikowe,7,37.11,apartamentowiec,,pierwotny,do_wykonczenia
1293,394200.0,1,5.0,3,miejskie,plastikowe,parter,72.0,apartamentowiec,,pierwotny,
1294,231680.0,1,10.0,2,miejskie,plastikowe,7,36.2,apartamentowiec,,pierwotny,do_wykonczenia
1295,499500.0,1,5.0,4,miejskie,plastikowe,3,91.0,apartamentowiec,,pierwotny,
1296,287274.0,1,10.0,3,miejskie,plastikowe,7,49.53,apartamentowiec,,pierwotny,do_wykonczenia
1297,294640.0,1,10.0,3,miejskie,plastikowe,7,50.8,apartamentowiec,,pierwotny,do_wykonczenia
1298,252160.0,1,10.0,2,miejskie,plastikowe,7,39.4,apartamentowiec,,pierwotny,do_wykonczenia
1299,258448.0,1,10.0,3,miejskie,plastikowe,7,44.56,apartamentowiec,,pierwotny,do_wykonczenia
1300,344512.0,1,10.0,3,miejskie,plastikowe,7,53.83,apartamentowiec,,pierwotny,do_wykonczenia
1301,248128.0,1,10.0,2,miejskie,plastikowe,7,38.77,apartamentowiec,,pierwotny,do_wykonczenia
1302,303514.0,1,10.0,3,miejskie,plastikowe,7,52.33,apartamentowiec,,pierwotny,do_wykonczenia
1303,191000.0,1,4.0,1,miejskie,plastikowe,1,30.3,apartamentowiec,2018.0,pierwotny,do_wykonczenia
1304,243788.0,1,10.0,2,miejskie,plastikowe,7,41.32,apartamentowiec,,pierwotny,do_wykonczenia
1305,460000.0,1,4.0,3,,plastikowe,parter,69.49,apartamentowiec,2018.0,pierwotny,do_wykonczenia
1306,560000.0,1,4.0,4,miejskie,plastikowe,2,82.28,apartamentowiec,2018.0,pierwotny,do_wykonczenia
1307,966000.0,1,4.0,5,miejskie,plastikowe,3,136.49,apartamentowiec,2018.0,pierwotny,do_wykonczenia
1308,229952.0,1,10.0,2,miejskie,plastikowe,7,35.93,apartamentowiec,,pierwotny,do_wykonczenia
1309,392148.0,1,5.0,4,miejskie,plastikowe,2,59.87,apartamentowiec,,pierwotny,do_wykonczenia
1310,251444.0,1,5.0,2,miejskie,plastikowe,2,34.21,apartamentowiec,,pierwotny,do_wykonczenia
1311,270301.0,1,5.0,2,miejskie,plastikowe,2,39.46,apartamentowiec,,pierwotny,do_wykonczenia
1312,333121.0,1,5.0,3,miejskie,plastikowe,2,52.46,apartamentowiec,,pierwotny,do_wykonczenia
1313,275698.0,1,5.0,2,miejskie,plastikowe,2,37.51,apartamentowiec,,pierwotny,do_wykonczenia
1314,250573.0,1,5.0,2,miejskie,plastikowe,2,36.58,apartamentowiec,,pierwotny,do_wykonczenia
1315,257354.0,1,5.0,2,miejskie,plastikowe,2,37.57,apartamentowiec,,pierwotny,do_wykonczenia
1316,268863.0,1,5.0,2,miejskie,plastikowe,2,36.58,apartamentowiec,,pierwotny,do_wykonczenia
1317,222900.0,1,,4,miejskie,,3,35.0,,,wtorny,
1318,283000.0,1,5.0,2,miejskie,,1,50.0,apartamentowiec,,pierwotny,
1319,279000.0,1,,4,miejskie,,4,45.1,,,pierwotny,
1320,219000.0,1,,4,miejskie,,3,33.0,,,pierwotny,
1321,299000.0,1,,3,gazowe,plastikowe,parter,64.1,szeregowiec,,wtorny,do_zamieszkania
1322,283000.0,1,5.0,2,miejskie,,1,50.0,apartamentowiec,,pierwotny,
1323,280000.0,1,,4,miejskie,,3,45.1,,,pierwotny,
1324,300000.0,1,3.0,2,gazowe,plastikowe,2,56.0,apartamentowiec,2011.0,wtorny,do_zamieszkania
1325,222360.0,1,10.0,1,miejskie,plastikowe,5,34.0,apartamentowiec,,pierwotny,
1326,259000.0,1,5.0,2,miejskie,,1,46.0,apartamentowiec,,pierwotny,
1327,394200.0,1,5.0,3,miejskie,plastikowe,parter,72.0,apartamentowiec,,pierwotny,
1328,280350.0,1,,2,miejskie,plastikowe,3,45.0,apartamentowiec,,wtorny,
1329,222360.0,1,10.0,1,miejskie,plastikowe,5,34.0,apartamentowiec,,pierwotny,
1330,350000.0,1,2.0,3,gazowe,plastikowe,parter,60.2,apartamentowiec,2019.0,wtorny,do_wykonczenia
1331,258500.0,1,5.0,2,miejskie,plastikowe,2,46.61,,,pierwotny,
1332,394200.0,1,5.0,3,miejskie,plastikowe,parter,72.0,apartamentowiec,,pierwotny,
1333,247352.0,1,10.0,3,,,5,50.48,,,pierwotny,
1334,280350.0,1,,2,miejskie,plastikowe,3,45.0,apartamentowiec,,wtorny,
1335,780000.0,1,16.0,5,miejskie,,&gt;_10,104.0,apartamentowiec,,pierwotny,
1336,540000.0,1,4.0,7,miejskie,drewniane,1,135.0,,,wtorny,do_remontu
1337,280350.0,1,,2,miejskie,plastikowe,3,45.0,apartamentowiec,,wtorny,
1338,699000.0,1,5.0,8,miejskie,drewniane,3,200.0,kamienica,1920.0,wtorny,do_remontu
1339,222360.0,1,10.0,1,miejskie,plastikowe,5,34.0,apartamentowiec,,pierwotny,
1340,258500.0,1,5.0,2,miejskie,plastikowe,2,46.61,,,pierwotny,
1341,780000.0,1,16.0,5,miejskie,,&gt;_10,104.0,apartamentowiec,,pierwotny,
1342,399000.0,1,2.0,3,gazowe,drewniane,1,71.0,szeregowiec,2013.0,wtorny,do_zamieszkania
1343,394200.0,1,5.0,3,miejskie,plastikowe,parter,72.0,apartamentowiec,,pierwotny,
1344,259000.0,1,5.0,2,miejskie,,1,46.0,apartamentowiec,,pierwotny,
1345,283000.0,1,5.0,2,miejskie,,1,50.0,apartamentowiec,,pierwotny,
1346,279000.0,1,,4,miejskie,,4,45.1,,,pierwotny,
1347,246000.0,1,,4,miejskie,,3,40.0,,,pierwotny,
1348,222900.0,1,,4,miejskie,,3,35.0,,,wtorny,
1349,312566.0,1,8.0,2,,,8,45.63,,,pierwotny,
1350,243484.0,1,3.0,2,,,3,32.7,,,pierwotny,
1351,277668.0,1,5.0,2,,,parter,51.42,,,pierwotny,
1352,277174.0,1,4.0,2,,,4,49.56,,,pierwotny,
1353,341640.0,1,6.0,3,,,2,47.45,,,pierwotny,
1354,245691.0,1,5.0,2,,,5,37.51,,,pierwotny,
1355,610000.0,1,1.0,4,inne,,parter,98.0,apartamentowiec,2017.0,pierwotny,do_zamieszkania
1356,431000.0,1,8.0,3,miejskie,plastikowe,1,69.59,apartamentowiec,2017.0,pierwotny,do_zamieszkania
1357,315990.0,1,4.0,3,,,1,61.12,,2019.0,pierwotny,
1358,343875.0,1,5.0,3,miejskie,plastikowe,2,52.5,apartamentowiec,,pierwotny,do_wykonczenia
1359,359530.0,1,5.0,4,miejskie,plastikowe,2,54.89,apartamentowiec,,pierwotny,do_wykonczenia
1360,263451.0,1,5.0,2,miejskie,plastikowe,2,38.46,apartamentowiec,,pierwotny,do_wykonczenia
1361,262218.0,1,5.0,2,miejskie,plastikowe,2,38.28,apartamentowiec,,pierwotny,do_wykonczenia
1362,340534.0,1,5.0,3,miejskie,plastikowe,2,51.99,apartamentowiec,,pierwotny,do_wykonczenia
1363,251664.0,1,5.0,2,miejskie,plastikowe,2,34.24,apartamentowiec,,pierwotny,do_wykonczenia
1364,590000.0,1,10.0,5,inne,plastikowe,parter,128.0,blok,,wtorny,do_zamieszkania
1365,283000.0,1,5.0,2,miejskie,,1,50.0,apartamentowiec,,pierwotny,
1366,246000.0,1,,4,miejskie,,3,40.0,,,pierwotny,
1367,239000.0,0,4.0,4,miejskie,plastikowe,1,59.4,blok,1980.0,wtorny,do_remontu
1368,448000.0,1,15.0,3,inne,plastikowe,8,60.0,blok,,wtorny,do_zamieszkania
1369,222900.0,1,,4,miejskie,,3,35.0,,,wtorny,
1370,308000.0,1,11.0,2,miejskie,plastikowe,1,54.0,blok,,wtorny,do_zamieszkania
1371,202000.0,1,13.0,2,,,&gt;_10,38.5,,,wtorny,do_remontu
1372,246000.0,1,,4,miejskie,,3,40.0,,,pierwotny,
1373,280350.0,1,,2,miejskie,plastikowe,3,45.0,apartamentowiec,,wtorny,
1374,259000.0,1,5.0,2,miejskie,,1,46.0,apartamentowiec,,pierwotny,
1375,279000.0,1,,4,miejskie,,4,45.1,,,pierwotny,
1376,222360.0,1,10.0,1,miejskie,plastikowe,5,34.0,apartamentowiec,,pierwotny,
1377,283000.0,1,5.0,2,miejskie,,1,50.0,apartamentowiec,,pierwotny,
1378,280000.0,1,,4,miejskie,,3,45.1,,,pierwotny,
1379,540000.0,1,4.0,7,miejskie,drewniane,1,135.0,,,wtorny,do_remontu
1380,229000.0,1,3.0,2,miejskie,plastikowe,parter,35.0,apartamentowiec,2018.0,wtorny,do_zamieszkania
1381,419000.0,1,2.0,3,gazowe,plastikowe,2,59.0,blok,2013.0,wtorny,do_zamieszkania
1382,354000.0,1,10.0,4,miejskie,,10,59.0,,2019.0,pierwotny,
1383,365000.0,0,3.0,3,,,2,58.65,,,wtorny,
1384,258500.0,1,5.0,2,miejskie,plastikowe,2,46.61,,,pierwotny,
1385,394200.0,1,5.0,3,miejskie,plastikowe,parter,72.0,apartamentowiec,,pierwotny,
1386,277500.0,1,5.0,2,miejskie,plastikowe,parter,51.5,apartamentowiec,,pierwotny,
1387,499500.0,1,5.0,4,miejskie,plastikowe,3,91.0,apartamentowiec,,pierwotny,
