,cena,cena_za_od,czynsz,dostepne_od,forma_wlasnosci,liczba_kondygnacji,liczba_pieter,liczba_pokoi,material_budynku,metraz_do,metraz_od,ogrzewanie,okna,pietro,powierzchnia,rodzaj_zabudowy,rok_budowy,rynek,stan_inwestycji,stan_wykonczenia,typ_oferowanych_nieruchomosci,url
107,264069.0,,,,pelna_wlasnosc,,2,2,pustak,,,,,parter,45.14,blok,,pierwotny,,,,https://www.otodom.pl/oferta/2-pokojowe-mieszkanie-z-duzym-ogrodkiem-ID3RbYI.html#48d083e427
108,249054.0,,,,,,10,2,,,,miejskie,plastikowe,5,40.17,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3Ofry.html#811ff627c6
109,250527.0,,,,pelna_wlasnosc,,2,2,,,,,,parter,45.14,blok,,pierwotny,,,,https://www.otodom.pl/oferta/mieszkanie-z-ogrodkiem-w-spokojnej-okolicy-ID3Rc08.html#48d083e427
110,258912.0,,,,,,10,3,,,,miejskie,plastikowe,5,44.64,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3Ofri.html#811ff627c6
111,280098.0,,,,,,10,3,,,,miejskie,plastikowe,5,49.14,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3Ofrq.html#811ff627c6
112,466749.0,,,,pelna_wlasnosc,,2,4,pustak,,,,,parter,79.11,blok,,pierwotny,,,,https://www.otodom.pl/oferta/4-pokojowy-apartament-z-ogrodkiem-ID3RbYk.html#48d083e427
113,156000.0,,280.0,,pelna_wlasnosc,,2,2,cegla,,,kotlownia,plastikowe,2,52.0,,,wtorny,,,,https://www.otodom.pl/oferta/komfortowe-przestronne-z-pelnym-wyposazeniem-ID3VrA8.html#48d083e427
114,279000.0,,615.0,,pelna_wlasnosc,,4,4,wielka_plyta,,,miejskie,plastikowe,4,74.0,blok,1970,wtorny,,do_remontu,,https://www.otodom.pl/oferta/katowice-4pok-mieszkanie-dla-rodziny-lub-wynajem-ID3VDBG.html#811ff627c6
115,224500.0,,396.0,,spoldzielcze_wl._z_kw,,4,2,inne,,,miejskie,plastikowe,1,50.68,blok,1975,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/okazja-blisko-silesii-city-center-ID3VDDC.html#811ff627c6
116,240000.0,,420.0,,spoldzielcze_wlasnosciowe,,10,2,wielka_plyta,,,miejskie,plastikowe,1,42.02,blok,,wtorny,,do_remontu,,https://www.otodom.pl/oferta/mieszkanie-42-02-m-katowice-ID3VDHa.html#811ff627c6
117,229632.0,,,,,,10,2,,,,miejskie,plastikowe,5,35.88,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3Ofra.html#811ff627c6
118,229632.0,,,,,,10,2,,,,miejskie,plastikowe,6,35.88,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3VDvk.html#811ff627c6
119,247500.0,,,,pelna_wlasnosc,,9,3,inne,,,miejskie,plastikowe,8,62.44,blok,1986,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/okazja-klimatyczne-3-pok-ID3VDwV.html#811ff627c6
120,248248.0,,,,,,10,2,,,,miejskie,plastikowe,5,40.04,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3Ofrm.html#811ff627c6
121,259555.0,,,,pelna_wlasnosc,,2,2,pustak,,,,,1,45.14,blok,,pierwotny,,,,https://www.otodom.pl/oferta/2-pokojowe-mieszkanie-z-loggia-od-poludnia-ID3Rc3V.html#811ff627c6
122,525028.0,,,,pelna_wlasnosc,,2,4,pustak,,,,,1,88.24,blok,,pierwotny,,,,https://www.otodom.pl/oferta/luksusowy-apartament-loggia-garderoba-88m2-ID3Rc3C.html#811ff627c6
123,245000.0,,470.0,,pelna_wlasnosc,,15,2,,,,miejskie,plastikowe,&gt;_10,53.7,blok,,wtorny,,do_remontu,,https://www.otodom.pl/oferta/widokowe-dwa-niezal-pokoje-tysiaclecie-gorne-ID3VDIo.html#811ff627c6
124,299000.0,,,,spoldzielcze_wlasnosciowe,,10,3,,,,miejskie,,2,51.5,blok,,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-os-paderewskiego-rezerwacja-ID3VDKv.html#811ff627c6
125,723633.0,,,,pelna_wlasnosc,,7,4,,,,,,7,77.81,,2020,pierwotny,,,,https://www.otodom.pl/oferta/apartament-w-prestizowej-lokalizacji-katowic-ID3VE5G.html#811ff627c6
126,380000.0,,,,,,,4,,,,,,parter,104.0,,,wtorny,,,,https://www.otodom.pl/oferta/2-osobne-lokale-os-tysiaclecia-parkingpromocja-ID3V7ly.html#d749d73d2a
127,490000.0,,,,,,4,4,cegla,,,elektryczne,,2,106.0,blok,2002,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/apartament-4-pokojowy-na-zamknietym-osiedlu-ID3V8XV.html#d749d73d2a
128,699000.0,,1000.0,,pelna_wlasnosc,,5,8,inne,,,miejskie,drewniane,3,200.0,kamienica,1920,wtorny,,do_remontu,,https://www.otodom.pl/oferta/3-maja-centrum-jedyny-takie-mieszkanie-ID3V7lq.html#d749d73d2a
129,540000.0,,,,pelna_wlasnosc,,4,7,inne,,,miejskie,drewniane,1,135.0,,,wtorny,,do_remontu,,https://www.otodom.pl/oferta/7pok-na-placu-andrzeja-idealne-pod-inwestycje-ID3V7lu.html#d749d73d2a
130,324885.0,,150.0,,pelna_wlasnosc,,10,3,pustak,,,miejskie,,2,59.07,apartamentowiec,2019,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/apartament-dla-duzej-rodziny-z-garderoba-ID3V9ik.html#d749d73d2a
131,394200.0,,,,pelna_wlasnosc,,5,3,,,,miejskie,plastikowe,parter,72.0,apartamentowiec,,pierwotny,,,,https://www.otodom.pl/oferta/3pok-z-ogrodem-oraz-tarasempark-slaskibezposrednio-ID3V7kg.html#d749d73d2a
132,145000.0,,299.0,,spoldzielcze_wlasnosciowe,,10,1,,,,miejskie,plastikowe,10,25.5,blok,,wtorny,,,,https://www.otodom.pl/oferta/kawalerka-katowice-giszowiec-myslowicka-do-wejscia-ID3V7M4.html#d749d73d2a
133,324885.0,,150.0,,pelna_wlasnosc,,10,4,pustak,,,miejskie,,1,59.0,blok,2018,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/ladne-duze-mieszkanie-piotrowice-super-okazja-ID3XGni.html#4ad60757c7
134,230000.0,,,,pelna_wlasnosc,,4,3,,,,,,1,48.0,,,wtorny,,,,https://www.otodom.pl/oferta/mieszkanie-48-m-katowice-ID3XGoU.html#4ad60757c7
135,240624.0,,140.0,,pelna_wlasnosc,,10,3,pustak,,,miejskie,,5,44.56,blok,2018,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/idealne-do-zamieszkania-super-lokalizacja-ID3XGny.html#4ad60757c7
136,275500.0,,200.0,,pelna_wlasnosc,,,3,wielka_plyta,,,miejskie,plastikowe,3,63.0,blok,,wtorny,,,,https://www.otodom.pl/oferta/os-tysiaclecia-63m2-zainwestuj-lub-zamieszkaj-ID3XGHC.html#4ad60757c7
137,289000.0,,400.0,,spoldzielcze_wlasnosciowe,,10,3,,,,miejskie,plastikowe,8,52.1,blok,,wtorny,,,,https://www.otodom.pl/oferta/brynow-52m2-klimatyzaja-garderoba-ID3XGqk.html#4ad60757c7
138,280147.0,,,,,,3,2,,,,,,3,45.99,blok,2020,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowe-mieszkania-kompleksowa-inwestycja-mbc11-ID3XGNS.html#4ad60757c7
139,299000.0,,650.0,,pelna_wlasnosc,,3,2,cegla,,,miejskie,plastikowe,1,59.15,kamienica,1935,wtorny,,do_remontu,,https://www.otodom.pl/oferta/katowice-ul-barbara-super-lokalizacja-ID3XGsA.html#4ad60757c7
140,305220.0,,,,pelna_wlasnosc,,4,3,pustak,,,miejskie,plastikowe,parter,50.87,apartamentowiec,2019,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/katowice-brynow-3-pokoje-bezposrednio-ID3XGt2.html#4ad60757c7
141,215280.0,,120.0,,pelna_wlasnosc,,10,2,pustak,,,miejskie,,5,36.0,blok,2018,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/mieszkanie-z-super-ukladem-sloneczne-0-prowizji-ID3XGnu.html#4ad60757c7
142,281000.0,,,,pelna_wlasnosc,,5,2,,,,miejskie,,parter,46.3,blok,2019,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/komfortowy-apartament-z-ogrodkiem-blisko-parku-sl-ID3XH2Q.html#4ad60757c7
143,290000.0,,,,pelna_wlasnosc,,10,3,,,,miejskie,,10,57.0,blok,,wtorny,,,,https://www.otodom.pl/oferta/mieszkanie-57-m-katowice-ID3XH7i.html#4ad60757c7
144,139000.0,,238.0,,spoldzielcze_wlasnosciowe,,10,1,,,,miejskie,plastikowe,1,31.72,,,wtorny,,,,https://www.otodom.pl/oferta/mieszkanie-31-72-m-katowice-ID3XHlq.html#4ad60757c7
145,265000.0,,410.0,,pelna_wlasnosc,,12,3,beton,,,miejskie,plastikowe,1,58.0,blok,1979,wtorny,,do_wykonczenia,,https://www.otodom.pl/oferta/k-ce-tysiaclecia-3-pok-niskie-pietro-przy-park-ID3XHnK.html#4ad60757c7
146,235000.0,,300.0,,pelna_wlasnosc,,4,3,beton,,,miejskie,plastikowe,4,46.48,blok,1970,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/zapraszam-do-negocjacji-ID3YzGI.html#7856e860dd
147,247442.0,,,,pelna_wlasnosc,,4,2,pustak,,,miejskie,plastikowe,parter,39.91,apartamentowiec,2019,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/oferta-bezposrednia-2-pokoje-ostatnie-mieszkanie-ID3XGpy.html#4ad60757c7
148,307044.0,,,,pelna_wlasnosc,,,2,,,,,,,41.65,blok,2019,pierwotny,,,,https://www.otodom.pl/oferta/komfortowe-mieszkanie-3-stawy-7-pietro-promocja-ID3YzMc.html#7856e860dd
149,271000.0,,,,pelna_wlasnosc,,5,2,,,,miejskie,,parter,45.2,blok,2019,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowoczesny-apartament-z-ogrodkiem-blisko-parku-sl-ID3XH2M.html#4ad60757c7
150,320233.0,,,,,,,3,,,,miejskie,,,51.99,blok,2019,pierwotny,,,,https://www.otodom.pl/oferta/mieszkanie-z-ogrodkiem-obok-park-slaski-promocja-ID3YzKk.html#7856e860dd
151,268299.0,,,,pelna_wlasnosc,,,3,,,,,,,44.79,blok,2019,pierwotny,,,,https://www.otodom.pl/oferta/3-pokoje-osiedle-bazantow-rok-2019-promocja-ID3YzIQ.html#7856e860dd
152,275000.0,,650.0,,spoldzielcze_wl._z_kw,,2,2,cegla,,,miejskie,,parter,45.9,blok,,wtorny,,,,https://www.otodom.pl/oferta/ustawne-i-przytulne-super-lokalizacja-2-pok-ID3YzMv.html#7856e860dd
153,328016.0,,,,pelna_wlasnosc,,3,3,pustak,,,miejskie,plastikowe,3,63.08,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/trzypokojowy-apartament-z-balkonem-ID3FMuI.html#7856e860dd
154,330000.0,,,,,,18,2,,,,miejskie,plastikowe,&gt;_10,53.0,blok,,wtorny,,,,https://www.otodom.pl/oferta/mieszkanie-53-m-katowice-ID3VrEs.html#48d083e427
155,247104.0,,,,pelna_wlasnosc,,3,2,pustak,,,miejskie,plastikowe,2,47.52,apartamentowiec,2018,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/bezczynszowe-nowe-2-pokojowe-ul-fabryczna-ID3DSVs.html#7856e860dd
156,370000.0,,500.0,,spoldzielcze_wl._z_kw,,13,3,wielka_plyta,,,miejskie,plastikowe,&gt;_10,59.0,blok,,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/piekne-nowoczesne-po-generalnym-3-pok-59-mkw-ID3N1GQ.html#811ff627c6
157,970000.0,,,,pelna_wlasnosc,,,5,pustak,,,miejskie,plastikowe,4,136.5,apartamentowiec,2020,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowe-ptasie-nowy-wymiar-luksusu-obok-park-i-las-ID3XHta.html#4ad60757c7
158,290500.0,,,,pelna_wlasnosc,,5,2,,,,miejskie,,parter,51.42,apartamentowiec,2019,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/oddany-do-uzytku-wyjatkowy-sloneczny-apartament-ID3XH32.html#4ad60757c7
159,270565.0,,150.0,,pelna_wlasnosc,,10,3,pustak,,,miejskie,,1,49.0,blok,2018,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowe-m3-piotrowice-bazantowo-ID3VE9G.html#811ff627c6
160,400368.0,,180.0,,pelna_wlasnosc,,5,3,,,,miejskie,,2,70.24,blok,2019,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/duze-m3-na-nowym-osiedlu-niski-blok-ID3VrJq.html#48d083e427
161,521136.0,,,,pelna_wlasnosc,,7,3,,,,,,7,55.44,,2020,pierwotny,,,,https://www.otodom.pl/oferta/atrakcyjne-mieszkanie-centrum-katowic-ID3VE5O.html#811ff627c6
162,273418.0,,150.0,,pelna_wlasnosc,,10,3,pustak,,,miejskie,,2,50.47,blok,2018,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/mieszkanie-w-piotrowicach-nowe-ID3VEj6.html#811ff627c6
163,89000.0,,130.0,,spoldzielcze_wlasnosciowe,,8,1,wielka_plyta,,,miejskie,plastikowe,8,16.1,blok,1980,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/oferta-inwestycyjna-os-witosa-wynajete-ID3XHeU.html#4ad60757c7
164,281626.0,,150.0,,pelna_wlasnosc,,10,3,pustak,,,miejskie,,1,52.0,blok,2018,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/3-pokojowe-nowe-mieszkanie-piotrowice-ID3VEja.html#811ff627c6
165,223020.0,,,,,,10,2,inne,,,miejskie,,4,41.0,blok,2019,wtorny,,do_wykonczenia,,https://www.otodom.pl/oferta/wyjatkowe-mieszkanie-z-pieknym-widokiem-na-las-ID3VEiv.html#811ff627c6
166,316904.0,,,,,,8,2,,,,miejskie,plastikowe,parter,40.37,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/ostatnie-apartamenty-w-dolinie-trzech-stawow-ID3VEVo.html#811ff627c6
167,382000.0,,600.0,,spoldzielcze_wlasnosciowe,,8,3,,,,,plastikowe,1,66.0,blok,,wtorny,,,,https://www.otodom.pl/oferta/mieszkanie-66-m-katowice-ID3VEcv.html#811ff627c6
168,304900.0,,,,,,,2,,,,miejskie,plastikowe,&gt;_10,61.19,blok,,wtorny,,do_wykonczenia,,https://www.otodom.pl/oferta/atrakcyjne-mieszkanie-os-tysiaclecia-ID3VE84.html#811ff627c6
169,213000.0,,110.0,,pelna_wlasnosc,,10,2,pustak,,,miejskie,,1,36.5,blok,2018,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/przestronne-mieszkanie-piotrowice-bazantowo-ID3VE9K.html#811ff627c6
170,320705.0,,,,,,8,2,,,,miejskie,plastikowe,2,41.65,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/ostatnie-apartamenty-w-dolinie-trzech-stawow-ID3VF7G.html#811ff627c6
171,333645.0,,,,,,8,2,,,,miejskie,plastikowe,1,46.02,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/ostatnie-apartamenty-w-dolinie-trzech-stawow-ID3VEVs.html#811ff627c6
172,290823.0,,,,,,3,2,,,,,,1,47.48,blok,2020,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/hit-mieszkania-8-minut-od-centrum-katowic-ma3-ID3VF5q.html#811ff627c6
173,375000.0,,800.0,,spoldzielcze_wlasnosciowe,,18,3,,,,,,&gt;_10,72.0,blok,,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/tysiaclecie-72-metry-1000-lecie-gorne-odwlasciciel-ID3QQJK.html#811ff627c6
174,650370.0,,,,,,3,4,,,,,,parter,92.91,apartamentowiec,2020,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowe-apartamenty-villa-class-w-katowicach-ID3VFcY.html#811ff627c6
175,273418.0,,150.0,,pelna_wlasnosc,,10,3,pustak,,,miejskie,,2,50.47,blok,2018,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/mieszkanie-w-piotrowicach-nowe-ID3Vd4A.html#d749d73d2a
176,318370.0,,,,,,8,2,,,,miejskie,plastikowe,3,40.3,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/ostatnie-apartamenty-w-dolinie-trzech-stawow-ID3VFhO.html#811ff627c6
177,470000.0,,,,,,2,5,cegla,,,elektryczne,,2,160.0,kamienica,1930,wtorny,,do_remontu,,https://www.otodom.pl/oferta/duze-mieszkanie-w-kamienicy-w-centrum-katowic-ID3VEiA.html#811ff627c6
178,228000.0,,280.0,,pelna_wlasnosc,,4,2,,,,miejskie,plastikowe,2,41.29,apartamentowiec,2020,wtorny,,do_wykonczenia,,https://www.otodom.pl/oferta/mieszkanie-41-29-m-katowice-ID3VFAg.html#811ff627c6
179,349999.0,,650.0,,spoldzielcze_wl._z_kw,,4,3,,,,miejskie,,parter,58.7,blok,1980,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/3-pokojowe-mieszkanie-z-ogrodkiem-po-remoncie-ID3VFwG.html#811ff627c6
180,605190.0,,,,pelna_wlasnosc,,,4,,,,,,parter,103.0,,2018,pierwotny,,,,https://www.otodom.pl/oferta/jedyny-taki-apartament-na-rynku-ID3Vble.html#d749d73d2a
181,278999.0,,,,,,8,4,wielka_plyta,,,miejskie,plastikowe,7,75.0,blok,,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/katowice-ochojec-ul-stanislawa-letowskiego-ID3Vgxy.html#d749d73d2a
182,365000.0,,,,pelna_wlasnosc,,10,4,,,,miejskie,plastikowe,6,74.0,blok,2002,wtorny,,,,https://www.otodom.pl/oferta/katowice-koszutka-modrzewiowa-4-pok-74m2-balkon-ID3VgQ4.html#d749d73d2a
183,315000.0,,,,,,2,3,,,,,,1,74.6,,,wtorny,,,,https://www.otodom.pl/oferta/katowice-okolica-ul-huculskiej-ID3Wxl6.html#d749d73d2a
184,321750.0,,,,pelna_wlasnosc,,2,3,pustak,,,,,parter,55.0,blok,,pierwotny,,,,https://www.otodom.pl/oferta/mieszkanie-3-pok-od-poludnia-55m2-ogrod-ID3Rc3q.html#d749d73d2a
185,275354.0,,,,pelna_wlasnosc,,2,2,,,,,,parter,45.14,blok,,pierwotny,,,,https://www.otodom.pl/oferta/m2-z-ogrodkiem-45m2-malownicza-okolica-ID3Rc3e.html#d749d73d2a
186,355000.0,,150.0,,pelna_wlasnosc,,6,2,,,,miejskie,aluminiowe,3,34.11,apartamentowiec,2019,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/mieszkanie-z-balkonem-ul-opolska-srodmiescie-ID3Vhl6.html#d749d73d2a
187,165000.0,,,,pelna_wlasnosc,,2,2,cegla,,,inne,plastikowe,2,43.0,kamienica,,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/katowice-zaleze-ul-pokoju-ID3VgCk.html#d749d73d2a
188,285000.0,,,,pelna_wlasnosc,,4,1,,,,miejskie,plastikowe,1,48.2,kamienica,,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/industrialne-studio-w-samym-centrum-katowic-gotowe-ID3VdGY.html#d749d73d2a
189,355000.0,,150.0,,pelna_wlasnosc,,6,2,,,,miejskie,aluminiowe,3,34.0,apartamentowiec,2019,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/mieszkanie-z-balkonem-ul-opolska-srodmiescie-ID3VhkY.html#d749d73d2a
190,355000.0,,150.0,,pelna_wlasnosc,,6,2,,,,miejskie,aluminiowe,3,34.46,apartamentowiec,2019,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/mieszkanie-z-balkonem-ul-opolska-srodmiescie-ID3Vhla.html#d749d73d2a
191,355000.0,,150.0,,pelna_wlasnosc,,6,2,,,,miejskie,aluminiowe,6,33.0,apartamentowiec,2019,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/mieszkanie-z-balkonem-ul-opolska-srodmiescie-ID3VhkU.html#d749d73d2a
192,355000.0,,150.0,,pelna_wlasnosc,,6,2,,,,miejskie,aluminiowe,5,33.0,apartamentowiec,2019,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/mieszkanie-z-balkonem-ul-opolska-srodmiescie-ID3VhkI.html#d749d73d2a
193,278040.0,,280.0,,pelna_wlasnosc,,2,2,pustak,,,miejskie,plastikowe,1,39.72,apartamentowiec,2018,wtorny,,do_wykonczenia,,https://www.otodom.pl/oferta/stan-deweloperski-balkon-miejsce-parkingowe-ID3XIov.html#4ad60757c7
194,725000.0,,,,pelna_wlasnosc,,6,4,pustak,,,miejskie,plastikowe,6,78.0,apartamentowiec,,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/komfortowy-apartament-w-centrum-katowic-ID3Wqlm.html#4ad60757c7
195,274000.0,,,,pelna_wlasnosc,,4,3,cegla,,,miejskie,plastikowe,4,48.91,blok,2019,wtorny,,do_wykonczenia,,https://www.otodom.pl/oferta/3-pokojowe-katowice-brynow-stan-deweloperski-ID3VJwm.html#4ad60757c7
196,265500.0,,,,pelna_wlasnosc,,,2,pustak,,,miejskie,plastikowe,parter,41.48,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowe-ptasie-mieszkania-od-30-do-150m2-park-las-ID3XHFV.html#4ad60757c7
197,243000.0,,,,pelna_wlasnosc,,10,3,pustak,,,miejskie,plastikowe,6,45.0,apartamentowiec,2019,pierwotny,,,,https://www.otodom.pl/oferta/3pok-apartament-tereny-rekreacyjne-0-pcc-ID3XIK0.html#4ad60757c7
198,279981.0,,2.3,,pelna_wlasnosc,,4,2,pustak,,,miejskie,plastikowe,1,47.86,blok,2019,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/mieszkanie-na-2021-rok-ID3Vt0c.html#48d083e427
199,303088.0,,2.3,,pelna_wlasnosc,,4,2,pustak,,,miejskie,plastikowe,1,51.81,apartamentowiec,2019,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/mieszkanie-na-2021-rok-ID3VsYE.html#48d083e427
200,380000.0,,600.0,,pelna_wlasnosc,,2,3,cegla,,,miejskie,drewniane,parter,89.0,dom_wolnostojacy,1906,wtorny,,do_wykonczenia,,https://www.otodom.pl/oferta/mieszkanie-w-starym-budownictwie-korfantego-115-ID3XHNa.html#4ad60757c7
201,365000.0,,,,pelna_wlasnosc,,,3,pustak,,,miejskie,plastikowe,3,50.0,apartamentowiec,,pierwotny,,,,https://www.otodom.pl/oferta/nowe-debowe-tarasy-najlepszy-uklad-pd-zach-0-pcc-ID3XINi.html#4ad60757c7
202,260000.0,,487.0,,spoldzielcze_wl._z_kw,,10,3,,,,miejskie,plastikowe,5,62.0,blok,,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/3-pokoje-ul-gdanska-62m-zadole-oferta-bezposredni-ID3XE8g.html#4ad60757c7
203,216000.0,,,,pelna_wlasnosc,,10,2,pustak,,,,plastikowe,6,37.0,apartamentowiec,,pierwotny,,,,https://www.otodom.pl/oferta/mini-rezydencja-przy-lasach-2pok-lux-0-pcc-ID3XILu.html#4ad60757c7
204,269000.0,,,,spoldzielcze_wlasnosciowe,,4,2,,,,,plastikowe,1,54.0,blok,,pierwotny,,,,https://www.otodom.pl/oferta/mieszkanie-54-m-katowice-ID3XICQ.html#4ad60757c7
205,497308.0,,2.3,,pelna_wlasnosc,,4,3,pustak,,,miejskie,plastikowe,1,85.01,blok,2019,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/mieszkanie-na-2021-rok-ID3Vt00.html#48d083e427
206,390000.0,,,,pelna_wlasnosc,,1,3,cegla,,,,plastikowe,parter,100.0,dom_wolnostojacy,,wtorny,,,,https://www.otodom.pl/oferta/polowa-domu-ul-wilenska-ID3VHpS.html#811ff627c6
207,276055.0,,,,,,5,2,,,,miejskie,plastikowe,4,40.3,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3VHLe.html#811ff627c6
208,340534.0,,,,,,5,3,,,,miejskie,plastikowe,4,51.99,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3VHL2.html#811ff627c6
209,343875.0,,,,,,5,3,,,,miejskie,plastikowe,4,52.5,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3VHL6.html#811ff627c6
210,272000.0,,150.0,,pelna_wlasnosc,,4,2,,,,miejskie,,4,46.0,apartamentowiec,2019,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowe-2-pokojowe-w-kameralnym-budynku-bazantow-ID3VIfe.html#811ff627c6
211,223000.0,,,,pelna_wlasnosc,,10,2,pustak,,,miejskie,plastikowe,9,40.0,apartamentowiec,2019,pierwotny,,,,https://www.otodom.pl/oferta/sloneczne-2pok-widok-na-lasy-murckowskie-0-pcc-ID3XGZO.html#4ad60757c7
212,285723.0,,180.0,,pelna_wlasnosc,,10,3,,,,miejskie,,3,53.9,apartamentowiec,2019,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/bardzo-sloneczne-nowe-mieszkanie-ID3VI9q.html#811ff627c6
213,199000.0,,350.0,,,,4,2,,,,miejskie,plastikowe,1,43.0,blok,1970,wtorny,,do_remontu,,https://www.otodom.pl/oferta/sloneczne-mieszkanie-na-1-pietrze-z-garazem-ID3Vimc.html#d749d73d2a
214,326075.0,,160.0,,pelna_wlasnosc,,4,3,,,,miejskie,,1,61.0,apartamentowiec,2019,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/niska-zabudowa-nowe-mieszkania-bazantow-ID3VIda.html#811ff627c6
215,310000.0,,750.0,,pelna_wlasnosc,,4,3,wielka_plyta,,,miejskie,plastikowe,4,60.57,blok,1988,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-katowice-os-kukuczki-ID3XJEE.html#4ad60757c7
216,560000.0,,,,pelna_wlasnosc,,,4,pustak,,,miejskie,plastikowe,3,82.28,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/komfortowy-apartament-nowe-ptasie-park-i-las-ID3XJqE.html#4ad60757c7
217,375260.0,,180.0,,pelna_wlasnosc,,4,3,,,,miejskie,,1,71.8,apartamentowiec,2019,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/wyjatkowe-mieszkanie-bazantow-ID3VId6.html#811ff627c6
218,285000.0,,,,pelna_wlasnosc,,10,3,pustak,,,miejskie,plastikowe,10,53.0,apartamentowiec,2019,pierwotny,,,,https://www.otodom.pl/oferta/ostatnie-3pok-na-10p-widok-z-perspektywa-0-pcc-ID3XGUE.html#4ad60757c7
