,cena,forma_wlasnosci,liczba_pieter,liczba_pokoi,okna,powierzchnia,rodzaj_zabudowy,rok_budowy,rynek,stan_wykonczenia,cena_mkw_PLN
1606,195000.0,1,1,1,1,30.3,1,1,1,1,6435.6435643564355
1607,280000.0,1,1,2,1,42.27,1,1,1,1,6624.083274189732
1608,149000.0,1,1,2,1,41.0,3,3,2,3,3634.1463414634145
1609,444000.0,1,1,3,1,66.95,1,1,1,1,6631.8147871545925
1610,499500.0,1,1,4,1,91.0,1,1,1,0,5489.010989010989
1611,277500.0,1,1,2,1,51.5,1,1,1,0,5388.349514563107
1612,970000.0,1,1,5,1,136.49,1,1,1,1,7106.747747087698
1613,258500.0,1,1,2,1,46.61,0,1,1,0,5546.020167346063
1614,280350.0,1,1,2,1,45.0,1,1,1,0,6230.0
1615,394200.0,1,1,3,1,72.0,1,1,1,0,5475.0
1616,836000.0,1,3,5,0,104.0,1,1,1,0,8038.461538461538
1617,579000.0,1,2,3,1,71.0,1,3,2,2,8154.929577464789
1618,522981.0,1,1,3,1,85.01,1,1,1,1,6151.99388307258
1619,396561.0,1,1,3,1,65.01,1,1,1,1,6099.999999999999
1620,331413.0,1,1,2,1,54.33,1,1,1,1,6100.0
1621,443450.0,1,2,4,0,70.0,1,1,1,0,6335.0
1622,699000.0,1,1,5,2,200.0,3,5,2,3,3495.0
1623,326403.0,1,1,2,1,51.81,1,1,1,1,6300.0
1624,420750.0,1,1,3,1,84.0,3,3,2,2,5008.928571428572
1625,540000.0,1,1,5,2,135.0,0,3,2,3,4000.0
1626,220350.0,1,1,1,1,33.9,1,1,1,1,6500.0
1627,301518.0,1,1,2,1,47.86,1,1,1,1,6300.0
1628,346042.0,1,2,3,1,47.73,1,1,1,1,7249.98952440813
1629,380000.0,1,1,4,0,104.0,0,3,2,0,3653.846153846154
1630,310442.0,1,2,2,1,41.67,1,1,1,1,7450.011999040076
1631,249000.0,1,1,2,0,47.7,3,5,2,0,5220.125786163521
1632,276654.0,1,2,1,1,28.23,1,1,1,1,9800.0
1633,470000.0,0,1,4,0,93.0,0,3,2,0,5053.763440860215
1634,259555.0,1,1,2,0,45.14,2,1,1,0,5750.0
1635,189566.0,1,1,1,0,41.21,1,2,1,0,4600.0
1636,312525.0,1,2,2,1,41.67,1,1,1,1,7500.0
1637,245778.0,1,1,2,0,53.43,0,2,1,0,4600.0
1638,79000.0,1,1,2,1,32.0,3,4,2,2,2468.75
1639,195000.0,1,1,1,1,30.3,1,1,1,1,6435.6435643564355
1640,1150000.0,1,1,4,1,127.0,1,2,2,2,9055.11811023622
1641,390000.0,1,1,4,0,75.0,0,3,2,0,5200.0
1642,778000.0,1,1,5,0,132.1,0,3,2,0,5889.477668433005
1643,970000.0,1,1,5,1,136.49,1,1,1,1,7106.747747087698
1644,560000.0,1,1,4,1,82.28,1,1,1,1,6806.028196402528
1645,222900.0,1,1,1,0,35.0,0,3,2,0,6368.571428571428
1646,283000.0,1,1,2,0,50.0,1,1,1,0,5660.0
1647,270000.0,1,3,2,1,46.0,2,2,2,2,5869.565217391304
1648,283000.0,1,1,2,0,50.0,1,1,1,0,5660.0
1649,320000.0,0,2,3,0,56.8,0,3,2,0,5633.802816901409
1650,349000.0,1,3,3,0,63.0,2,2,2,0,5539.68253968254
1651,233520.0,0,1,2,1,48.65,2,3,2,2,4800.0
1652,560000.0,1,1,4,1,82.28,1,1,1,1,6806.028196402528
1653,280000.0,1,1,2,1,42.27,1,1,1,1,6624.083274189732
1654,195000.0,1,1,1,1,30.3,1,1,1,1,6435.6435643564355
1655,970000.0,1,1,5,1,136.49,1,1,1,1,7106.747747087698
1656,309054.0,1,2,2,1,39.37,1,1,1,1,7849.9872999746
1657,319416.0,1,2,2,1,40.69,1,1,1,1,7849.987711968543
1658,324870.0,1,2,2,1,41.65,1,1,1,1,7800.0
1659,303000.0,1,2,2,1,37.0,0,1,1,0,8189.189189189189
1660,411800.0,1,2,3,1,53.83,1,1,1,1,7650.009288500836
1661,277662.0,1,2,2,1,36.06,1,1,1,1,7699.999999999999
1662,450000.0,1,2,3,1,76.2,0,3,2,2,5905.511811023622
1663,620000.0,1,1,4,2,120.0,1,2,2,2,5166.666666666667
1664,297000.0,0,2,4,0,55.0,2,2,2,2,5400.0
1665,237000.0,1,2,3,0,57.0,2,3,2,3,4157.894736842105
1666,499500.0,1,1,4,1,91.0,1,1,1,0,5489.010989010989
1667,779000.0,1,1,5,1,150.0,3,5,2,2,5193.333333333333
1668,273540.0,1,2,1,1,28.2,1,1,1,1,9700.0
1669,699000.0,1,1,5,2,200.0,3,5,2,3,3495.0
1670,380000.0,1,1,4,0,104.0,0,3,2,0,3653.846153846154
1671,295000.0,1,1,3,0,48.75,0,3,2,0,6051.282051282052
1672,169000.0,1,2,2,1,37.66,2,3,2,2,4487.519915029209
1673,405794.0,1,2,4,1,59.24,1,1,1,1,6850.0
1674,394200.0,1,1,3,1,72.0,1,1,1,0,5475.0
1675,374000.0,1,2,4,0,72.59,2,3,2,0,5152.224824355972
1676,317394.0,1,3,2,0,45.8,1,1,1,0,6930.0
1677,295000.0,1,1,3,1,49.0,2,2,2,0,6020.408163265306
1678,370000.0,0,1,4,1,72.0,2,3,2,0,5138.888888888889
1679,360000.0,1,2,2,1,51.0,1,2,2,2,7058.823529411765
1680,555000.0,1,2,3,1,71.0,1,3,2,2,7816.901408450704
1681,283000.0,1,1,2,0,50.0,1,1,1,0,5660.0
1682,283000.0,1,1,2,0,50.0,1,1,1,0,5660.0
1683,259000.0,1,1,2,0,46.0,1,1,1,0,5630.434782608696
1684,399900.0,0,3,3,1,80.0,2,3,2,3,4998.75
1685,279000.0,1,1,4,0,45.1,0,1,1,0,6186.252771618625
1686,239205.0,1,2,2,0,43.1,2,1,1,0,5550.0
1687,333900.0,1,1,4,0,60.0,1,1,1,0,5565.0
1688,283000.0,1,1,2,0,50.0,1,1,1,0,5660.0
1689,277662.0,1,2,2,1,36.06,1,1,1,1,7699.999999999999
1690,225098.0,1,2,2,0,38.81,2,1,1,0,5800.0
1691,246000.0,1,1,4,0,40.0,0,1,1,0,6150.0
1692,221217.0,1,2,2,0,38.81,2,1,1,0,5700.0
1693,217035.0,1,2,2,0,41.34,2,1,1,0,5250.0
1694,225098.0,1,2,2,0,38.81,2,1,1,1,5800.0
1695,499500.0,1,1,4,1,91.0,1,1,1,0,5489.010989010989
1696,338000.0,0,2,3,1,66.0,0,3,2,2,5121.212121212121
1697,275000.0,0,2,3,0,55.57,2,2,2,0,4948.713334533021
1698,394200.0,1,1,3,1,72.0,1,1,1,0,5475.0
1699,575000.0,1,2,3,1,71.0,1,3,2,2,8098.591549295775
1700,305000.0,1,2,2,0,42.0,2,3,2,1,7261.9047619047615
1701,277500.0,1,1,2,1,51.5,1,1,1,0,5388.349514563107
1702,269004.0,1,1,2,0,46.38,0,1,1,0,5800.0
1703,286000.0,0,1,3,0,57.6,0,3,2,0,4965.277777777777
1704,778000.0,1,1,3,2,132.0,3,5,2,0,5893.939393939394
1705,395000.0,1,2,2,1,51.0,2,2,2,0,7745.098039215686
1706,214000.0,1,1,2,1,39.0,0,3,2,2,5487.179487179487
1707,229000.0,0,2,2,1,48.65,2,2,2,2,4707.091469681398
1708,258500.0,1,1,2,1,46.61,0,1,1,0,5546.020167346063
1709,781000.0,1,1,5,1,124.0,0,3,2,2,6298.387096774193
1710,241360.0,1,2,2,0,43.1,2,1,1,0,5600.0
1711,312913.0,1,1,2,1,50.05,1,1,1,1,6252.0079920079925
1712,664884.0,1,1,4,1,96.36,1,1,1,1,6900.0
1713,202000.0,1,1,3,1,38.5,2,3,2,3,5246.7532467532465
1714,269500.0,1,1,2,0,39.0,0,2,2,0,6910.25641025641
1715,231504.0,1,2,2,0,41.34,2,1,1,0,5599.999999999999
1716,329630.0,1,1,3,0,55.4,2,1,1,0,5950.0
1717,239000.0,0,1,2,1,47.0,2,3,2,0,5085.106382978724
1718,276654.0,1,2,1,1,28.23,1,1,1,1,9800.0
1719,389654.0,1,2,4,1,55.27,1,1,1,1,7050.009046499004
1720,276654.0,1,2,1,1,28.23,1,1,1,1,9800.0
1721,318776.0,1,2,2,1,41.67,1,1,1,1,7650.011999040076
1722,353502.0,1,2,3,1,47.45,1,1,1,1,7449.989462592202
1723,285000.0,1,2,3,1,65.0,2,3,2,2,4384.615384615385
1724,258500.0,1,1,2,1,46.61,0,1,1,0,5546.020167346063
1725,394200.0,1,1,3,1,72.0,1,1,1,0,5475.0
1726,499500.0,1,1,4,1,91.0,1,1,1,0,5489.010989010989
1727,214000.0,1,1,2,1,39.0,2,3,2,0,5487.179487179487
1728,147000.0,0,2,1,1,26.0,2,3,2,2,5653.846153846154
1729,222360.0,1,2,1,1,34.0,1,1,1,0,6540.0
1730,272078.0,1,1,2,0,46.91,1,1,1,0,5800.0
1731,214000.0,1,1,2,0,39.0,0,3,2,0,5487.179487179487
1732,415000.0,1,1,2,0,70.0,0,5,2,0,5928.571428571428
1733,388994.0,1,1,3,1,61.03,1,1,1,1,6373.816155988858
1734,349000.0,1,3,3,2,63.0,2,2,2,3,5539.68253968254
1735,465000.0,1,2,2,0,47.6,0,3,2,0,9768.90756302521
1736,409047.0,1,1,3,1,60.97,1,1,1,1,6708.988026898474
1737,339696.0,1,1,2,1,53.92,1,1,1,1,6300.0
1738,223925.0,1,1,1,1,34.45,1,1,1,1,6499.999999999999
1739,385000.0,0,3,3,1,60.0,2,3,2,2,6416.666666666667
1740,374000.0,1,2,4,0,69.58,2,2,2,2,5375.107789594711
1741,299000.0,1,2,4,1,44.0,2,2,2,2,6795.454545454545
1742,252000.0,1,2,2,1,42.35,2,3,2,2,5950.413223140496
1743,258500.0,1,1,2,1,46.61,0,1,1,0,5546.020167346063
1744,394200.0,1,1,3,1,72.0,1,1,1,0,5475.0
1745,259555.0,1,1,2,0,45.14,2,1,1,0,5750.0
1746,413788.0,1,1,3,0,66.88,0,1,1,0,6187.021531100479
1747,672000.0,1,1,3,1,56.0,3,1,2,2,12000.0
1748,355000.0,1,1,3,1,51.0,2,1,2,2,6960.78431372549
1749,382000.0,1,1,2,1,31.85,3,1,2,2,11993.720565149137
1750,265000.0,1,3,2,1,44.0,2,3,2,2,6022.727272727273
1751,119900.0,0,3,1,1,29.22,0,3,2,2,4103.353867214237
1752,300118.0,1,2,2,0,30.94,1,1,1,0,9700.0
1753,297000.0,1,1,2,0,60.0,3,3,2,2,4950.0
1754,356070.0,1,2,3,0,49.8,1,1,1,0,7150.0
1755,365000.0,1,2,3,1,95.0,2,3,2,3,3842.1052631578946
1756,264069.0,1,1,2,0,45.14,2,1,1,0,5850.0
1757,246000.0,1,1,4,0,40.0,0,1,1,0,6150.0
1758,353000.0,1,2,3,0,48.0,2,1,2,1,7354.166666666667
1759,283000.0,1,1,2,0,50.0,1,1,1,0,5660.0
1760,283000.0,1,1,2,0,50.0,1,1,1,0,5660.0
1761,299000.0,1,1,2,0,66.79,3,3,2,0,4476.7180715675995
1762,332000.0,1,1,3,0,63.0,1,1,1,0,5269.841269841269
1763,370000.0,1,1,4,1,70.0,2,2,2,0,5285.714285714285
1764,333900.0,1,1,4,0,60.0,1,1,1,0,5565.0
1765,259000.0,1,1,2,0,46.0,1,1,1,0,5630.434782608696
1766,279000.0,1,1,4,0,45.1,0,1,1,0,6186.252771618625
1767,500000.0,1,1,3,1,74.0,2,2,2,2,6756.756756756757
1768,998000.0,1,1,4,1,117.0,2,2,2,0,8529.91452991453
1769,227850.0,1,2,2,1,36.75,1,1,1,1,6200.0
1770,395000.0,1,1,4,1,83.37,3,4,2,1,4737.915317260406
1771,394200.0,1,1,3,1,72.0,1,1,1,0,5475.0
1772,340534.0,1,1,3,1,51.99,1,1,1,1,6549.990382765916
1773,209000.0,1,1,2,1,59.0,2,3,2,0,3542.3728813559323
1774,499500.0,1,1,4,1,91.0,1,1,1,0,5489.010989010989
1775,175000.0,1,1,2,0,41.0,3,5,2,0,4268.292682926829
1776,258500.0,1,1,2,1,46.61,0,1,1,0,5546.020167346063
1777,277500.0,1,1,2,1,51.5,1,1,1,0,5388.349514563107
1778,271602.0,1,1,2,1,39.65,1,1,1,1,6849.987389659521
1779,180000.0,1,2,1,1,28.0,2,3,2,2,6428.571428571428
1780,215000.0,1,2,2,1,48.45,2,3,2,0,4437.564499484004
1781,263484.0,1,2,3,0,51.0,2,1,2,1,5166.35294117647
1782,399000.0,1,1,3,1,59.0,1,3,2,2,6762.71186440678
1783,320000.0,1,3,3,1,60.0,0,3,2,0,5333.333333333333
1784,218000.0,0,1,3,1,53.7,2,3,2,3,4059.5903165735567
1785,185000.0,1,2,1,1,31.0,2,3,2,2,5967.741935483871
1786,270000.0,1,1,2,0,46.2,2,3,2,0,5844.155844155844
1787,280000.0,0,3,3,1,56.7,2,3,2,3,4938.271604938272
1788,234000.0,1,1,2,0,33.0,2,1,2,1,7090.909090909091
1789,287870.0,1,2,2,1,36.21,1,1,1,1,7950.013808340237
1790,1149000.0,1,1,4,1,128.0,1,2,2,2,8976.5625
1791,569000.0,1,1,3,0,80.0,3,3,2,2,7112.5
1792,338000.0,1,2,3,1,67.0,2,3,2,2,5044.776119402985
1793,235000.0,1,1,2,1,48.0,2,3,2,2,4895.833333333333
1794,280000.0,1,1,2,1,42.27,0,1,1,1,6624.083274189732
1795,258500.0,1,1,2,1,46.61,0,1,1,0,5546.020167346063
1796,240000.0,0,3,2,1,47.1,2,3,2,0,5095.541401273886
1797,277500.0,1,1,2,1,51.5,1,1,1,0,5388.349514563107
1798,384884.0,1,2,3,1,53.83,1,1,1,1,7149.990711499164
1799,499500.0,1,1,4,1,91.0,1,1,1,0,5489.010989010989
1800,326952.0,1,2,2,1,41.65,1,1,1,1,7849.987995198079
1801,339000.0,1,1,3,1,72.6,1,3,2,2,4669.421487603307
1802,349000.0,1,1,4,1,73.0,2,2,2,3,4780.821917808219
1803,285000.0,0,2,4,1,75.0,2,2,2,2,3800.0
1804,150000.0,1,2,1,0,25.5,2,3,2,2,5882.35294117647
1805,340548.0,1,2,2,1,46.02,1,1,1,1,7399.999999999999
1806,375000.0,0,3,3,0,72.0,0,3,2,0,5208.333333333333
1807,220000.0,0,2,2,1,43.0,2,3,2,2,5116.279069767442
1808,273642.0,1,1,2,0,46.38,1,1,1,1,5900.0
1809,369000.0,1,3,3,1,70.0,2,3,2,2,5271.428571428572
1810,325280.0,1,2,2,1,40.66,1,1,1,1,8000.000000000001
1811,342056.0,1,2,3,0,47.8,2,1,2,1,7155.983263598327
1812,280000.0,1,1,2,1,42.27,1,1,1,1,6624.083274189732
1813,259000.0,1,2,3,1,64.0,2,3,2,2,4046.875
1814,450000.0,1,2,3,2,82.0,3,3,2,2,5487.804878048781
1815,372000.0,1,2,4,0,70.0,2,3,2,2,5314.285714285715
1816,349000.0,1,1,2,1,44.0,1,1,2,0,7931.818181818182
1817,335000.0,1,3,4,2,73.7,2,3,2,0,4545.454545454545
1818,499000.0,1,1,3,1,74.43,1,3,2,2,6704.285906220609
1819,400000.0,1,1,3,0,112.49,3,3,2,0,3555.8716330340476
1820,256414.0,1,2,3,0,48.38,2,3,2,1,5300.0
1821,273831.0,1,1,1,0,28.23,1,1,1,1,9700.0
1822,308358.0,1,1,2,0,41.67,1,1,1,1,7400.0
1823,356570.0,1,1,3,0,49.87,1,1,1,1,7149.9899739322245
1824,300118.0,1,1,2,0,30.94,1,1,1,1,9700.0
1825,616704.0,1,1,4,0,96.36,1,3,2,1,6400.0
1826,285000.0,0,2,4,1,75.0,2,3,2,0,3800.0
1827,355000.0,1,1,3,1,51.0,2,1,2,2,6960.78431372549
1828,277500.0,1,1,2,1,51.5,1,1,1,0,5388.349514563107
1829,306833.0,1,1,2,0,52.0,2,1,2,1,5900.634615384615
1830,270000.0,1,1,3,0,51.0,0,3,2,0,5294.117647058823
1831,258500.0,1,1,2,1,46.61,0,1,1,0,5546.020167346063
1832,231000.0,1,1,3,0,50.0,0,3,2,0,4620.0
1833,300884.0,1,2,2,0,40.66,1,1,1,0,7400.000000000001
1834,660000.0,0,1,4,1,96.3,1,2,2,2,6853.582554517134
1835,275000.0,1,2,3,1,56.0,2,3,2,2,4910.714285714285
1836,899000.0,1,1,2,1,133.0,1,2,2,2,6759.398496240601
1837,384884.0,1,2,3,0,53.83,1,1,1,1,7149.990711499164
1838,369300.0,1,2,2,2,36.93,1,1,1,1,10000.0
1839,700000.0,1,1,3,1,71.0,1,2,2,2,9859.154929577464
1840,269000.0,1,1,2,1,54.3,2,3,2,0,4953.959484346225
1841,421440.0,1,1,3,0,70.24,1,1,1,1,6000.0
1842,250000.0,0,1,3,1,63.98,0,3,2,2,3907.471084713973
1843,211987.0,1,2,2,0,36.05,1,1,1,1,5880.360610263523
1844,225000.0,0,2,2,1,48.65,2,3,2,0,4624.871531346352
1845,530000.0,1,1,4,1,95.0,1,2,2,2,5578.9473684210525
1846,338728.0,1,2,1,0,32.81,0,1,1,0,10323.925632429136
1847,269000.0,0,2,3,1,53.0,0,3,2,0,5075.471698113208
1848,334278.0,1,2,2,0,34.11,1,1,2,1,9800.0
1849,250000.0,1,1,3,0,64.0,0,2,2,0,3906.25
1850,420825.0,1,2,1,0,40.75,0,1,1,0,10326.993865030674
1851,380648.0,1,2,1,0,35.94,0,1,1,0,10591.207568169171
1852,328522.0,1,2,1,0,29.63,0,1,1,0,11087.478906513668
1853,370478.0,1,2,1,0,34.46,0,1,1,0,10750.957632037143
1854,404528.0,1,2,2,0,36.93,0,1,1,0,10953.912808015164
1855,553640.0,1,2,3,0,55.96,0,1,1,0,9893.49535382416
1856,458688.0,1,2,2,0,49.84,0,1,1,0,9203.210272873193
1857,210000.0,1,3,2,1,48.0,0,3,2,0,4375.0
1858,270000.0,1,3,1,1,30.0,1,3,2,2,9000.0
1859,270000.0,1,1,3,1,45.0,3,3,2,2,6000.0
1860,270000.0,1,1,3,1,51.0,3,3,2,2,5294.117647058823
1861,290136.0,1,1,2,1,51.81,4,1,1,1,5600.0
1862,146100.0,1,1,1,0,139.07,3,5,1,3,1050.5500826921696
1863,461156.0,1,1,3,1,71.51,4,1,1,1,6448.832331142497
1864,410000.0,1,1,3,1,91.0,2,2,2,2,4505.494505494506
1865,324938.0,1,1,3,1,51.99,2,1,1,1,6250.009617234084
1866,358350.0,1,1,4,1,54.71,2,1,1,1,6549.990860902943
1867,550000.0,1,1,4,1,78.6,1,3,2,2,6997.455470737914
1868,665000.0,1,1,3,0,80.0,0,3,2,0,8312.5
1869,700000.0,1,1,5,0,240.0,0,1,1,1,2916.6666666666665
1870,319000.0,1,1,2,1,58.67,2,3,2,3,5437.191068689279
1871,511376.0,1,1,4,1,82.48,1,1,1,0,6200.0
1872,777000.0,1,1,3,2,120.89,3,3,2,2,6427.330631152287
1873,308500.0,1,1,2,1,48.26,1,1,1,0,6392.457521757149
1874,795000.0,1,1,5,1,149.84,3,3,2,2,5305.659369994661
1875,332000.0,1,3,2,0,56.44,1,1,1,0,5882.352941176471
1876,369999.0,1,1,4,1,71.0,2,3,2,2,5211.2535211267605
1877,499950.0,1,1,4,0,90.9,0,1,1,0,5500.0
1878,285000.0,1,1,1,1,30.0,1,3,2,2,9500.0
1879,635290.0,1,1,4,1,106.0,3,1,1,1,5993.301886792453
1880,297999.0,1,1,2,0,50.94,0,1,1,0,5850.0
1881,248000.0,1,1,4,0,59.4,2,3,2,3,4175.0841750841755
1882,129000.0,1,1,1,1,41.0,2,3,2,2,3146.3414634146343
1883,750000.0,1,1,3,0,87.0,2,3,2,2,8620.689655172413
1884,370845.0,1,1,4,0,82.41,0,1,1,0,4500.0
1885,394573.0,1,1,2,1,53.72,1,2,1,1,7344.992553983619
1886,370000.0,1,1,2,0,52.0,1,3,2,0,7115.384615384615
1887,1200000.0,1,1,3,0,99.0,0,3,2,0,12121.212121212122
1888,393344.0,1,1,3,0,70.24,0,1,1,0,5600.0
1889,600000.0,1,1,5,2,115.53,0,2,2,0,5193.456245131135
1890,635290.0,1,1,4,0,150.0,3,1,1,0,4235.266666666666
1891,515000.0,1,3,3,1,70.0,1,3,2,2,7357.142857142857
1892,190000.0,0,1,2,1,38.0,2,3,2,3,5000.0
1893,285000.0,1,2,2,1,45.0,1,1,2,1,6333.333333333333
1894,850000.0,0,1,3,0,118.0,1,2,2,0,7203.389830508475
1895,850000.0,1,1,3,0,117.0,1,3,2,0,7264.957264957265
1896,850000.0,1,1,3,1,117.0,1,2,2,2,7264.957264957265
1897,649000.0,1,1,5,2,232.17,3,3,2,2,2795.3654649610203
1898,850000.0,1,1,3,0,117.0,1,3,2,2,7264.957264957265
1899,353233.0,1,1,4,1,59.87,1,1,1,2,5900.0
1900,119000.0,1,1,2,2,52.0,4,3,2,3,2288.4615384615386
1901,269000.0,0,2,3,1,55.77,2,3,2,2,4823.381746458669
1902,281460.0,1,1,2,1,46.91,1,1,1,1,6000.0
1903,328000.0,1,1,3,1,52.71,1,1,1,2,6222.7281350787325
1904,310734.0,1,1,2,1,50.94,1,1,1,1,6100.0
1905,218000.0,1,1,3,0,53.0,2,3,2,3,4113.207547169812
1906,450000.0,1,1,4,0,104.0,0,3,2,0,4326.923076923077
1907,185828.0,1,1,1,1,21.3,3,1,1,0,8724.31924882629
1908,277588.0,1,1,2,1,47.86,1,1,1,1,5800.0
1909,540000.0,1,1,5,2,135.0,0,3,2,3,4000.0
1910,699000.0,1,1,5,2,200.0,3,5,2,3,3495.0
1911,360000.0,1,1,2,1,52.0,1,2,2,2,6923.076923076923
1912,169000.0,1,2,1,1,30.0,2,3,2,2,5633.333333333333
1913,264000.0,1,1,1,0,46.0,1,1,1,0,5739.130434782609
1914,699000.0,1,1,5,2,200.0,3,5,2,3,3495.0
1915,115000.0,1,1,2,2,54.0,0,3,2,3,2129.6296296296296
1916,115000.0,1,1,2,2,54.0,0,3,2,3,2129.6296296296296
1917,1200000.0,1,1,5,0,172.0,0,5,2,0,6976.7441860465115
1918,700000.0,1,2,2,1,70.0,1,2,2,0,10000.0
1919,390000.0,1,1,3,2,76.9,3,3,2,2,5071.521456436931
1920,241360.0,1,2,2,0,43.1,2,1,1,0,5600.0
1921,264000.0,1,1,2,0,46.0,1,1,1,0,5739.130434782609
1922,699000.0,1,1,5,2,200.0,3,5,2,3,3495.0
1923,598772.0,1,1,3,1,111.92,1,2,2,1,5350.0
1924,508641.0,1,1,4,1,95.97,1,2,2,1,5300.0
1925,637855.0,1,1,3,1,120.35,1,2,2,1,5300.0
1926,638650.0,1,1,3,1,120.5,1,2,2,1,5300.0
1927,393478.0,1,1,3,1,70.09,1,1,1,1,5613.896418889998
1928,717368.0,1,1,5,1,126.52,1,2,2,1,5669.996838444515
1929,600000.0,0,1,4,1,106.0,2,2,2,2,5660.377358490566
1930,760000.0,1,1,4,1,93.0,1,3,2,0,8172.043010752688
1931,281460.0,1,1,2,1,46.91,1,1,1,1,6000.0
1932,298913.0,1,1,2,1,53.75,1,1,1,1,5561.172093023256
1933,209600.0,1,1,1,0,33.97,1,1,1,1,6170.1501324698265
1934,390000.0,1,3,2,1,45.0,0,3,2,0,8666.666666666666
1935,310734.0,1,1,2,1,50.94,1,1,1,1,6100.0
1936,449000.0,1,1,3,0,125.0,0,3,2,2,3592.0
1937,536664.0,1,1,4,1,90.96,2,1,1,1,5900.0
1938,625000.0,1,1,4,2,116.0,1,2,2,0,5387.931034482759
1939,283800.0,1,1,2,1,51.6,1,1,1,1,5500.0
1940,509936.0,1,1,4,1,91.06,2,1,1,1,5600.0
1941,615000.0,1,1,3,1,106.0,1,2,2,0,5801.88679245283
1942,461156.0,1,1,3,1,71.51,2,1,1,1,6448.832331142497
1943,1517340.0,1,1,4,1,137.94,1,3,2,1,11000.0
1944,330000.0,1,1,5,1,127.0,0,3,2,0,2598.4251968503936
1945,409500.0,1,1,3,1,63.0,1,3,2,0,6500.0
1946,1499000.0,1,1,3,2,115.0,3,3,2,2,13034.782608695652
1947,416568.0,1,1,3,1,61.22,2,1,1,1,6804.442992486116
1948,599000.0,1,2,5,1,128.0,2,3,2,2,4679.6875
1949,675000.0,1,3,2,1,90.0,1,2,2,2,7500.0
1950,416385.0,1,1,3,1,73.05,1,1,1,1,5700.0
1951,482040.0,1,1,3,1,74.16,1,3,2,1,6500.0
1952,397689.0,1,1,3,1,69.77,1,1,1,1,5700.0
1953,298860.0,1,1,2,1,49.81,1,1,1,1,6000.0
1954,357164.0,1,1,2,1,61.58,1,1,1,1,5800.0
1955,219856.0,1,1,2,1,42.28,1,2,1,1,5200.0
1956,359832.0,1,1,2,1,62.04,0,1,1,1,5800.0
1957,333645.0,1,2,2,1,46.02,1,1,1,1,7249.999999999999
1958,411800.0,1,2,3,1,58.33,1,1,1,1,7059.831990399452
1959,790000.0,1,1,5,1,150.0,3,5,2,2,5266.666666666667
1960,170000.0,1,1,2,0,38.0,0,3,2,0,4473.684210526316
1961,251650.0,1,2,2,1,35.95,1,1,1,1,6999.999999999999
1962,308210.0,1,2,2,1,41.65,1,1,1,1,7400.0
1963,259000.0,1,1,2,1,58.0,1,3,2,2,4465.517241379311
1964,495000.0,1,1,3,0,92.4,0,3,2,0,5357.142857142857
1965,990000.0,1,1,5,0,196.0,0,3,2,0,5051.0204081632655
1966,599000.0,1,2,5,1,127.45,2,2,2,2,4699.882306786975
1967,398601.0,1,1,3,1,71.82,1,2,1,1,5550.000000000001
1968,317611.0,1,2,2,1,36.21,1,1,1,1,8771.361502347418
1969,450000.0,1,1,3,2,113.33,3,5,2,3,3970.705020735904
1970,151548.0,1,1,1,1,20.76,3,3,2,2,7299.999999999999
1971,272415.0,1,2,3,0,49.53,0,1,1,0,5500.0
1972,269900.0,1,1,2,2,51.0,3,3,2,1,5292.156862745098
1973,276055.0,1,1,2,1,38.39,1,1,1,1,7190.804897108622
1974,239200.0,1,1,1,0,52.0,0,2,2,0,4600.0
1975,283500.0,1,1,3,0,52.5,0,1,1,0,5400.0
1976,262395.0,1,2,2,0,41.65,0,1,1,0,6300.0
1977,138582.6,1,1,1,1,21.19,3,3,1,1,6540.0
1978,365000.0,1,2,4,1,72.39,2,2,2,2,5042.132891283326
1979,599000.0,1,2,5,1,127.0,2,3,2,2,4716.535433070866
1980,608100.0,1,1,4,1,178.9,1,1,1,1,3399.1056456120737
1981,540000.0,1,1,4,1,108.0,3,5,2,2,5000.0
1982,339238.0,1,2,3,1,47.47,1,1,1,1,7146.366125974299
1983,342200.0,1,2,4,1,59.07,2,1,1,1,5793.126798713391
1984,230839.0,1,2,3,1,47.11,2,1,1,1,4900.0
1985,307903.0,1,1,2,1,49.87,4,1,1,1,6174.112693001805
1986,411648.0,1,2,4,1,59.23,1,1,1,1,6949.991558331927
1987,615000.0,1,1,3,1,185.53,1,1,1,1,3314.827790653803
1988,287392.0,1,2,2,1,36.15,1,1,1,1,7949.986168741356
1989,303167.0,1,2,2,1,38.62,1,1,1,1,7850.000000000001
1990,348758.0,1,2,3,1,47.45,1,1,1,1,7350.0105374077975
1991,250488.0,1,2,3,1,51.12,2,1,1,1,4900.0
1992,413672.0,1,2,2,1,49.84,1,1,1,1,8300.0
1993,636300.0,1,2,3,1,70.7,1,1,1,1,9000.0
1994,273540.0,1,2,1,1,28.2,1,1,1,1,9700.0
1995,300118.0,1,2,2,1,30.94,1,1,1,1,9700.0
1996,465061.86,1,2,3,1,58.14,1,1,1,1,7999.0
1997,334278.0,1,2,2,1,34.11,1,1,1,1,9800.0
1998,361914.0,1,2,2,1,36.93,1,1,1,1,9800.0
1999,361914.0,1,2,2,1,36.93,1,1,1,1,9800.0
2000,525919.0,1,3,4,1,78.1,1,1,1,1,6733.918053777209
2001,414584.0,1,3,3,1,61.81,1,1,1,1,6707.393625626921
